sales_id,date,customer_id,product_id,store_id,payment_id,quantity,unit_price
22499,2024/02/10,1228,3,3,3,1,85000
22500,2024/02/10,1070,9,2,2,3,12000
22501,2024/02/10,2877,2,4,1,2,8000
22502,2024/02/10,1429,4,3,3,1,55000
22503,2024/02/10,2374,4,4,3,3,55000
22504,2024/02/10,2722,4,4,1,2,55000
22505,2024/02/11,533,1,2,2,2,2500
22506,2024/02/11,2356,9,2,2,1,12000
22507,2024/02/11,2712,4,4,1,1,55000
22508,2024/02/11,708,1,4,2,2,2500
22509,2024/02/11,2626,3,4,2,3,85000
22510,2024/02/11,1434,9,2,3,1,12000
22511,2024/02/11,1455,4,3,1,1,55000
22512,2024/02/11,370,2,4,3,1,8000
22513,2024/02/11,1933,9,1,3,2,12000
22514,2024/02/11,700,1,4,3,1,2500
22515,2024/02/11,744,9,1,1,1,12000
22516,2024/02/11,316,7,1,3,3,25000
22517,2024/02/11,644,4,3,2,1,55000
22518,2024/02/11,2699,4,2,1,1,55000
22519,2024/02/11,1077,2,3,1,1,8000
22520,2024/02/11,253,7,3,3,2,25000
22521,2024/02/11,1368,2,1,1,2,8000
22522,2024/02/11,1590,9,4,2,3,12000
22523,2024/02/11,2344,5,4,2,2,35000
22524,2024/02/11,2476,6,4,1,3,120000
22525,2024/02/11,2920,5,3,1,2,35000
22526,2024/02/11,67,6,2,2,2,120000
22527,2024/02/11,1639,7,2,2,3,25000
22528,2024/02/11,2596,4,3,2,2,55000
22529,2024/02/11,556,3,1,1,3,85000
22530,2024/02/11,348,7,3,3,1,25000
22531,2024/02/11,2397,1,3,2,1,2500
22532,2024/02/11,753,8,1,1,2,4500
22533,2024/02/11,2053,7,3,3,1,25000
22534,2024/02/11,1551,2,2,1,1,8000
22535,2024/02/11,3127,9,3,3,1,12000
22536,2024/02/12,270,8,2,3,1,4500
22537,2024/02/12,3046,2,1,3,1,8000
22538,2024/02/12,1830,1,3,2,1,2500
22539,2024/02/12,117,9,4,2,1,12000
22540,2024/02/12,2580,1,4,3,3,2500
22541,2024/02/12,988,9,1,2,2,12000
22542,2024/02/12,587,7,1,3,3,25000
22543,2024/02/12,2165,2,3,3,1,8000
22544,2024/02/12,1046,6,2,2,3,120000
22545,2024/02/12,1075,3,1,3,1,85000
22546,2024/02/12,1850,2,2,2,2,8000
22547,2024/02/12,667,8,1,1,1,4500
22548,2024/02/12,2213,2,4,3,1,8000
22549,2024/02/12,937,5,4,2,3,35000
22550,2024/02/12,1041,3,1,3,2,85000
22551,2024/02/12,2968,1,4,2,1,2500
22552,2024/02/12,383,7,3,3,1,25000
22553,2024/02/12,1297,7,1,2,2,25000
22554,2024/02/12,78,1,2,3,2,2500
22555,2024/02/12,2705,8,3,1,2,4500
22556,2024/02/12,484,1,4,2,2,2500
22557,2024/02/12,822,4,1,3,1,55000
22558,2024/02/12,1691,3,3,1,1,85000
22559,2024/02/12,1267,5,2,2,1,35000
22560,2024/02/12,634,8,1,1,2,4500
22561,2024/02/12,863,7,2,3,1,25000
22562,2024/02/12,3070,8,3,1,2,4500
22563,2024/02/12,340,8,1,1,2,4500
22564,2024/02/12,2414,1,1,1,1,2500
22565,2024/02/12,34,8,1,3,2,4500
22566,2024/02/12,2529,4,4,1,1,55000
22567,2024/02/12,635,5,4,2,1,35000
22568,2024/02/12,1496,9,4,2,2,12000
22569,2024/02/12,2138,4,3,2,1,55000
22570,2024/02/12,2613,7,1,1,1,25000
22571,2024/02/12,1069,3,2,2,3,85000
22572,2024/02/12,2205,1,1,2,1,2500
22573,2024/02/12,779,2,2,3,2,8000
22574,2024/02/12,2172,5,2,2,1,35000
22575,2024/02/12,2866,5,3,1,2,35000
22576,2024/02/12,1330,1,2,2,1,2500
22577,2024/02/13,2746,1,3,1,2,2500
22578,2024/02/13,2424,5,1,1,1,35000
22579,2024/02/13,561,1,4,1,2,2500
22580,2024/02/13,2949,7,2,2,1,25000
22581,2024/02/13,365,7,2,3,2,25000
22582,2024/02/13,3067,5,1,3,3,35000
22583,2024/02/13,1363,2,3,2,3,8000
22584,2024/02/13,1795,7,3,3,3,25000
22585,2024/02/13,2866,4,3,2,3,55000
22586,2024/02/13,2774,6,2,2,1,120000
22587,2024/02/13,2408,1,2,3,3,2500
22588,2024/02/13,1939,9,1,1,3,12000
22589,2024/02/13,452,6,1,2,1,120000
22590,2024/02/13,360,7,1,2,3,25000
22591,2024/02/13,1189,9,4,2,1,12000
22592,2024/02/13,628,4,4,1,1,55000
22593,2024/02/13,1566,3,3,1,2,85000
22594,2024/02/13,559,2,1,2,1,8000
22595,2024/02/13,2226,7,2,2,1,25000
22596,2024/02/13,1709,3,3,1,1,85000
22597,2024/02/13,2051,3,4,3,1,85000
22598,2024/02/13,309,8,3,2,3,4500
22599,2024/02/13,369,4,1,2,1,55000
22600,2024/02/13,2325,9,3,1,1,12000
22601,2024/02/13,2285,8,2,2,1,4500
22602,2024/02/13,1248,4,3,2,3,55000
22603,2024/02/13,1054,7,4,3,3,25000
22604,2024/02/13,2367,7,2,3,2,25000
22605,2024/02/13,2310,5,4,1,3,35000
22606,2024/02/13,1689,4,1,1,1,55000
22607,2024/02/13,2311,4,4,3,2,55000
22608,2024/02/13,2876,8,3,3,2,4500
22609,2024/02/13,2853,3,3,3,1,85000
22610,2024/02/13,163,9,2,1,1,12000
22611,2024/02/14,1323,9,3,3,1,12000
22612,2024/02/14,1198,7,2,2,1,25000
22613,2024/02/14,2025,3,1,1,1,85000
22614,2024/02/14,2660,5,4,3,2,35000
22615,2024/02/14,434,8,4,3,2,4500
22616,2024/02/14,354,8,2,1,2,4500
22617,2024/02/14,653,2,3,1,3,8000
22618,2024/02/14,1980,4,1,2,1,55000
22619,2024/02/14,2969,9,1,1,3,12000
22620,2024/02/14,2733,5,4,1,1,35000
22621,2024/02/14,2480,6,3,2,2,120000
22622,2024/02/14,2109,9,3,3,1,12000
22623,2024/02/14,623,8,1,3,1,4500
22624,2024/02/14,679,2,4,3,3,8000
22625,2024/02/14,2326,6,2,1,3,120000
22626,2024/02/14,2137,7,4,1,1,25000
22627,2024/02/14,897,9,1,2,1,12000
22628,2024/02/14,1315,6,2,1,1,120000
22629,2024/02/14,596,1,2,1,1,2500
22630,2024/02/14,2799,4,3,2,1,55000
22631,2024/02/14,69,9,1,3,1,12000
22632,2024/02/14,307,9,2,2,1,12000
22633,2024/02/14,309,2,3,1,1,8000
22634,2024/02/14,1593,2,1,3,1,8000
22635,2024/02/14,2419,2,2,1,2,8000
22636,2024/02/14,200,3,1,1,1,85000
22637,2024/02/14,2713,1,1,1,1,2500
22638,2024/02/14,656,5,2,2,2,35000
22639,2024/02/14,5,9,3,1,1,12000
22640,2024/02/14,1264,2,3,3,3,8000
22641,2024/02/14,1343,1,2,3,2,2500
22642,2024/02/14,1038,2,2,2,1,8000
22643,2024/02/14,3022,2,3,1,1,8000
22644,2024/02/15,1510,9,4,2,2,12000
22645,2024/02/15,2181,8,3,3,2,4500
22646,2024/02/15,428,8,1,3,2,4500
22647,2024/02/15,2683,5,1,3,1,35000
22648,2024/02/15,1550,7,1,1,2,25000
22649,2024/02/15,2348,4,4,3,2,55000
22650,2024/02/15,3137,4,2,1,2,55000
22651,2024/02/15,1234,9,1,3,1,12000
22652,2024/02/15,297,5,3,1,2,35000
22653,2024/02/15,2235,6,2,3,2,120000
22654,2024/02/15,1915,7,3,1,2,25000
22655,2024/02/15,2687,5,3,1,2,35000
22656,2024/02/15,2343,3,4,3,2,85000
22657,2024/02/15,849,4,4,2,1,55000
22658,2024/02/15,2372,6,2,2,2,120000
22659,2024/02/15,2253,7,4,3,1,25000
22660,2024/02/15,818,6,2,3,1,120000
22661,2024/02/15,2254,9,2,1,1,12000
22662,2024/02/15,3066,2,3,1,2,8000
22663,2024/02/15,84,2,3,2,3,8000
22664,2024/02/15,2253,8,3,2,1,4500
22665,2024/02/15,248,1,3,2,1,2500
22666,2024/02/15,604,9,2,2,2,12000
22667,2024/02/15,1098,3,4,2,2,85000
22668,2024/02/15,2546,7,1,1,3,25000
22669,2024/02/15,1177,9,4,1,1,12000
22670,2024/02/15,236,1,2,3,3,2500
22671,2024/02/15,3062,4,2,1,3,55000
22672,2024/02/15,2874,6,2,3,1,120000
22673,2024/02/15,1989,9,4,2,1,12000
22674,2024/02/15,500,4,4,2,2,55000
22675,2024/02/15,1086,1,4,2,2,2500
22676,2024/02/15,1812,2,4,3,2,8000
22677,2024/02/15,1375,9,1,3,1,12000
22678,2024/02/15,1370,1,3,3,3,2500
22679,2024/02/15,2775,9,2,1,1,12000
22680,2024/02/15,958,9,2,2,1,12000
22681,2024/02/16,2486,1,1,2,2,2500
22682,2024/02/16,812,4,1,2,2,55000
22683,2024/02/16,1795,2,2,2,1,8000
22684,2024/02/16,925,6,1,1,1,120000
22685,2024/02/16,2822,7,1,1,2,25000
22686,2024/02/16,2102,2,1,2,1,8000
22687,2024/02/16,2838,2,1,3,1,8000
22688,2024/02/16,944,2,1,2,1,8000
22689,2024/02/16,1284,9,4,2,1,12000
22690,2024/02/16,1349,6,1,1,3,120000
22691,2024/02/16,531,5,1,1,1,35000
22692,2024/02/16,390,7,2,3,2,25000
22693,2024/02/16,2081,1,1,3,2,2500
22694,2024/02/16,2627,4,4,1,3,55000
22695,2024/02/16,2085,4,3,2,1,55000
22696,2024/02/16,1094,3,2,2,1,85000
22697,2024/02/16,3102,2,4,3,1,8000
22698,2024/02/16,1276,2,1,3,2,8000
22699,2024/02/16,2242,7,4,3,2,25000
22700,2024/02/16,2465,6,1,2,3,120000
22701,2024/02/16,495,7,3,2,2,25000
22702,2024/02/16,2913,2,1,1,2,8000
22703,2024/02/16,2829,8,2,1,1,4500
22704,2024/02/16,3049,3,3,3,1,85000
22705,2024/02/16,2778,4,4,1,1,55000
22706,2024/02/16,44,5,2,2,1,35000
22707,2024/02/16,224,4,2,1,1,55000
22708,2024/02/16,1502,8,1,3,2,4500
22709,2024/02/16,108,7,1,3,2,25000
22710,2024/02/16,1893,2,3,1,2,8000
22711,2024/02/16,2150,6,2,1,1,120000
22712,2024/02/16,996,5,2,3,1,35000
22713,2024/02/16,3048,2,1,1,2,8000
22714,2024/02/16,1858,2,2,3,1,8000
22715,2024/02/16,814,5,1,2,2,35000
22716,2024/02/16,2753,8,2,3,1,4500
22717,2024/02/16,1856,3,4,3,1,85000
22718,2024/02/16,1239,1,2,2,2,2500
22719,2024/02/16,47,2,4,1,2,8000
22720,2024/02/17,2009,3,2,1,2,85000
22721,2024/02/17,2988,5,4,1,3,35000
22722,2024/02/17,211,5,4,1,1,35000
22723,2024/02/17,645,7,2,1,3,25000
22724,2024/02/17,2778,3,4,1,1,85000
22725,2024/02/17,1374,3,4,1,2,85000
22726,2024/02/17,1594,6,3,1,2,120000
22727,2024/02/17,2197,5,3,1,1,35000
22728,2024/02/17,2359,5,1,2,2,35000
22729,2024/02/17,384,1,4,2,1,2500
22730,2024/02/17,1385,6,1,2,1,120000
22731,2024/02/17,574,8,1,3,1,4500
22732,2024/02/17,2317,8,2,3,2,4500
22733,2024/02/17,2267,4,2,1,2,55000
22734,2024/02/17,2878,4,3,1,1,55000
22735,2024/02/17,2588,5,2,1,1,35000
22736,2024/02/17,517,1,4,1,1,2500
22737,2024/02/17,2608,8,4,2,1,4500
22738,2024/02/17,2031,5,2,1,2,35000
22739,2024/02/17,2961,1,3,1,1,2500
22740,2024/02/17,540,3,3,1,1,85000
22741,2024/02/17,866,8,3,1,2,4500
22742,2024/02/17,826,5,3,3,2,35000
22743,2024/02/17,2064,4,4,1,2,55000
22744,2024/02/17,147,7,2,2,2,25000
22745,2024/02/17,2829,3,4,2,1,85000
22746,2024/02/17,509,4,2,3,3,55000
22747,2024/02/17,1,7,4,3,1,25000
22748,2024/02/17,1561,9,3,3,2,12000
22749,2024/02/17,551,7,3,3,1,25000
22750,2024/02/17,2956,3,3,3,3,85000
22751,2024/02/17,1487,7,2,2,2,25000
22752,2024/02/17,1065,1,1,2,2,2500
22753,2024/02/17,1363,8,3,1,1,4500
22754,2024/02/17,2047,5,1,1,1,35000
22755,2024/02/17,1929,8,2,3,3,4500
22756,2024/02/17,373,2,2,2,1,8000
22757,2024/02/17,114,3,2,3,2,85000
22758,2024/02/17,2075,6,1,3,1,120000
22759,2024/02/17,975,8,2,3,2,4500
22760,2024/02/18,2142,6,4,2,1,120000
22761,2024/02/18,1652,2,2,3,2,8000
22762,2024/02/18,3102,2,1,1,2,8000
22763,2024/02/18,2837,6,4,2,3,120000
22764,2024/02/18,1862,6,3,3,2,120000
22765,2024/02/18,2303,8,1,2,2,4500
22766,2024/02/18,553,5,3,3,2,35000
22767,2024/02/18,2228,8,3,3,1,4500
22768,2024/02/18,145,5,2,3,1,35000
22769,2024/02/18,1395,6,4,2,2,120000
22770,2024/02/18,282,6,3,2,1,120000
22771,2024/02/18,608,6,2,3,2,120000
22772,2024/02/18,2567,1,1,1,3,2500
22773,2024/02/18,2013,3,4,1,1,85000
22774,2024/02/18,1574,6,1,2,1,120000
22775,2024/02/18,1034,3,4,2,2,85000
22776,2024/02/18,2734,6,4,3,1,120000
22777,2024/02/18,830,4,1,3,2,55000
22778,2024/02/18,2361,4,2,2,1,55000
22779,2024/02/18,43,2,4,3,3,8000
22780,2024/02/18,2923,3,4,1,2,85000
22781,2024/02/18,288,4,1,1,1,55000
22782,2024/02/18,346,4,3,2,2,55000
22783,2024/02/18,2415,2,2,3,1,8000
22784,2024/02/18,2004,2,3,1,1,8000
22785,2024/02/18,1880,9,3,1,1,12000
22786,2024/02/18,900,4,1,3,2,55000
22787,2024/02/18,1037,5,3,2,2,35000
22788,2024/02/18,1274,4,1,3,2,55000
22789,2024/02/18,1301,9,1,3,1,12000
22790,2024/02/18,859,1,3,1,2,2500
22791,2024/02/18,2073,9,4,3,3,12000
22792,2024/02/18,1328,1,2,3,1,2500
22793,2024/02/19,841,2,1,2,1,8000
22794,2024/02/19,1669,3,2,1,3,85000
22795,2024/02/19,1867,8,2,2,1,4500
22796,2024/02/19,2275,8,4,1,1,4500
22797,2024/02/19,2713,8,1,2,2,4500
22798,2024/02/19,1337,3,3,2,2,85000
22799,2024/02/19,355,5,1,3,1,35000
22800,2024/02/19,1516,6,4,2,1,120000
22801,2024/02/19,104,3,4,1,2,85000
22802,2024/02/19,712,1,2,3,2,2500
22803,2024/02/19,2943,4,4,1,3,55000
22804,2024/02/19,1483,9,3,1,2,12000
22805,2024/02/19,1315,3,4,3,1,85000
22806,2024/02/19,1577,6,3,1,1,120000
22807,2024/02/19,2651,9,3,3,1,12000
22808,2024/02/19,1760,7,2,1,1,25000
22809,2024/02/19,899,2,3,1,3,8000
22810,2024/02/19,1244,7,2,2,1,25000
22811,2024/02/19,2649,3,2,3,1,85000
22812,2024/02/19,1439,3,3,1,1,85000
22813,2024/02/19,821,9,3,2,1,12000
22814,2024/02/19,1417,4,4,1,2,55000
22815,2024/02/19,1688,7,3,2,1,25000
22816,2024/02/19,701,8,3,2,1,4500
22817,2024/02/19,582,4,1,1,2,55000
22818,2024/02/19,1494,9,3,3,1,12000
22819,2024/02/19,2574,4,3,2,2,55000
22820,2024/02/19,817,8,4,2,3,4500
22821,2024/02/19,375,8,4,2,1,4500
22822,2024/02/19,2948,9,1,3,2,12000
22823,2024/02/19,2552,7,1,3,2,25000
22824,2024/02/19,2178,8,1,3,1,4500
22825,2024/02/19,2249,7,1,3,1,25000
22826,2024/02/19,2305,1,4,2,1,2500
22827,2024/02/20,2639,8,4,1,2,4500
22828,2024/02/20,2016,6,4,3,2,120000
22829,2024/02/20,3089,4,2,2,1,55000
22830,2024/02/20,590,2,2,3,2,8000
22831,2024/02/20,1897,8,4,3,3,4500
22832,2024/02/20,3109,1,2,2,2,2500
22833,2024/02/20,58,1,2,1,2,2500
22834,2024/02/20,2288,3,2,2,3,85000
22835,2024/02/20,266,7,1,1,1,25000
22836,2024/02/20,2379,2,3,2,3,8000
22837,2024/02/20,2342,2,3,2,2,8000
22838,2024/02/20,1714,1,4,1,3,2500
22839,2024/02/20,2820,1,2,1,3,2500
22840,2024/02/20,522,4,2,3,2,55000
22841,2024/02/20,214,6,1,3,2,120000
22842,2024/02/20,242,4,3,3,2,55000
22843,2024/02/20,982,9,4,2,2,12000
22844,2024/02/20,1607,3,4,3,1,85000
22845,2024/02/20,2857,7,1,3,1,25000
22846,2024/02/20,885,1,3,3,1,2500
22847,2024/02/20,1856,9,2,3,1,12000
22848,2024/02/20,1503,5,2,3,1,35000
22849,2024/02/20,2606,8,3,2,2,4500
22850,2024/02/20,339,5,3,1,3,35000
22851,2024/02/20,992,3,3,1,2,85000
22852,2024/02/20,1733,6,1,1,2,120000
22853,2024/02/20,1578,7,3,2,1,25000
22854,2024/02/20,998,7,4,2,3,25000
22855,2024/02/21,2838,4,4,3,2,55000
22856,2024/02/21,532,3,3,3,1,85000
22857,2024/02/21,1379,1,3,2,1,2500
22858,2024/02/21,22,2,4,1,3,8000
22859,2024/02/21,3113,5,2,3,1,35000
22860,2024/02/21,1489,8,3,2,1,4500
22861,2024/02/21,765,8,1,2,3,4500
22862,2024/02/21,1413,2,4,2,1,8000
22863,2024/02/21,2018,9,2,3,1,12000
22864,2024/02/21,1919,2,4,1,3,8000
22865,2024/02/21,2282,2,1,1,1,8000
22866,2024/02/21,201,8,2,3,2,4500
22867,2024/02/21,1695,6,1,2,1,120000
22868,2024/02/21,2684,7,4,3,1,25000
22869,2024/02/21,851,4,1,3,2,55000
22870,2024/02/21,2277,1,2,2,1,2500
22871,2024/02/21,1227,2,3,3,1,8000
22872,2024/02/21,1437,9,1,2,1,12000
22873,2024/02/21,777,4,4,3,1,55000
22874,2024/02/21,1621,4,1,3,2,55000
22875,2024/02/21,2263,1,3,2,1,2500
22876,2024/02/21,2268,8,1,1,3,4500
22877,2024/02/21,2236,3,3,1,2,85000
22878,2024/02/21,1179,8,1,2,3,4500
22879,2024/02/21,1951,7,2,1,1,25000
22880,2024/02/21,2988,6,4,2,2,120000
22881,2024/02/21,1568,3,2,2,1,85000
22882,2024/02/21,908,4,3,2,2,55000
22883,2024/02/21,347,7,1,2,1,25000
22884,2024/02/21,576,1,3,2,1,2500
22885,2024/02/21,236,2,3,3,2,8000
22886,2024/02/21,484,5,2,1,3,35000
22887,2024/02/21,550,5,1,2,3,35000
22888,2024/02/21,2557,1,4,3,3,2500
22889,2024/02/21,1059,2,1,1,1,8000
22890,2024/02/21,2559,9,3,3,2,12000
22891,2024/02/21,351,9,4,3,1,12000
22892,2024/02/21,1105,3,1,1,1,85000
22893,2024/02/21,456,7,2,1,3,25000
22894,2024/02/22,281,8,2,3,2,4500
22895,2024/02/22,544,2,1,3,3,8000
22896,2024/02/22,2531,5,3,2,1,35000
22897,2024/02/22,971,1,3,3,2,2500
22898,2024/02/22,2459,8,4,3,3,4500
22899,2024/02/22,1602,1,4,1,3,2500
22900,2024/02/22,2011,9,1,1,1,12000
22901,2024/02/22,2299,1,4,2,1,2500
22902,2024/02/22,782,1,2,2,1,2500
22903,2024/02/22,3074,9,2,3,1,12000
22904,2024/02/22,1469,8,2,1,3,4500
22905,2024/02/22,490,5,2,1,2,35000
22906,2024/02/22,554,5,2,2,3,35000
22907,2024/02/22,2395,2,3,1,3,8000
22908,2024/02/22,2974,4,2,1,1,55000
22909,2024/02/22,605,7,3,3,2,25000
22910,2024/02/22,2574,8,2,2,2,4500
22911,2024/02/22,291,8,2,2,1,4500
22912,2024/02/22,2775,9,1,3,1,12000
22913,2024/02/22,410,2,4,1,1,8000
22914,2024/02/22,800,5,3,2,2,35000
22915,2024/02/22,2800,3,1,3,1,85000
22916,2024/02/22,1038,5,3,1,1,35000
22917,2024/02/22,1963,1,2,3,2,2500
22918,2024/02/22,1519,8,4,2,1,4500
22919,2024/02/22,791,3,2,3,1,85000
22920,2024/02/22,1303,3,2,1,1,85000
22921,2024/02/22,1400,6,3,3,1,120000
22922,2024/02/22,1473,8,3,2,2,4500
22923,2024/02/22,2283,3,2,2,2,85000
22924,2024/02/22,2261,4,1,1,2,55000
22925,2024/02/22,2277,5,2,1,3,35000
22926,2024/02/22,42,8,2,2,3,4500
22927,2024/02/22,1267,4,3,3,2,55000
22928,2024/02/22,1341,2,1,3,1,8000
22929,2024/02/22,487,9,1,2,1,12000
22930,2024/02/22,2304,2,1,1,1,8000
22931,2024/02/22,1618,6,3,1,2,120000
22932,2024/02/23,1147,6,1,3,1,120000
22933,2024/02/23,3058,9,2,3,1,12000
22934,2024/02/23,779,9,2,1,1,12000
22935,2024/02/23,2026,3,3,1,2,85000
22936,2024/02/23,826,2,2,1,1,8000
22937,2024/02/23,1487,8,4,2,3,4500
22938,2024/02/23,30,8,1,3,1,4500
22939,2024/02/23,403,1,2,1,1,2500
22940,2024/02/23,2298,9,2,3,3,12000
22941,2024/02/23,71,2,3,3,1,8000
22942,2024/02/23,435,1,3,3,2,2500
22943,2024/02/23,597,3,2,3,1,85000
22944,2024/02/23,1209,1,3,3,3,2500
22945,2024/02/23,1775,6,3,2,2,120000
22946,2024/02/23,2157,4,3,1,1,55000
22947,2024/02/23,2384,8,2,2,2,4500
22948,2024/02/23,611,5,2,1,1,35000
22949,2024/02/23,2196,4,3,2,1,55000
22950,2024/02/23,2728,9,2,2,1,12000
22951,2024/02/23,3065,1,3,3,3,2500
22952,2024/02/23,639,7,3,1,2,25000
22953,2024/02/23,1193,8,1,1,3,4500
22954,2024/02/23,406,4,1,2,1,55000
22955,2024/02/23,1052,9,2,3,1,12000
22956,2024/02/23,2803,1,4,1,3,2500
22957,2024/02/23,1065,5,4,1,2,35000
22958,2024/02/23,50,1,4,3,1,2500
22959,2024/02/23,705,4,4,1,1,55000
22960,2024/02/23,2034,3,1,1,1,85000
22961,2024/02/23,1864,1,4,3,1,2500
22962,2024/02/23,665,3,1,1,2,85000
22963,2024/02/23,274,5,2,1,2,35000
22964,2024/02/23,2630,4,2,2,1,55000
22965,2024/02/23,2315,5,1,3,2,35000
22966,2024/02/24,2610,4,2,3,2,55000
22967,2024/02/24,2458,4,3,3,2,55000
22968,2024/02/24,396,3,2,1,1,85000
22969,2024/02/24,749,3,1,2,2,85000
22970,2024/02/24,2286,7,1,1,3,25000
22971,2024/02/24,1376,9,3,3,3,12000
22972,2024/02/24,943,7,1,2,1,25000
22973,2024/02/24,2778,4,4,3,2,55000
22974,2024/02/24,173,6,2,3,1,120000
22975,2024/02/24,984,9,1,1,1,12000
22976,2024/02/24,3127,3,1,3,1,85000
22977,2024/02/24,2128,9,3,3,2,12000
22978,2024/02/24,712,3,2,2,2,85000
22979,2024/02/24,1227,4,3,2,3,55000
22980,2024/02/24,696,3,1,2,1,85000
22981,2024/02/24,2209,1,3,2,1,2500
22982,2024/02/24,686,9,4,2,2,12000
22983,2024/02/24,2293,7,4,2,1,25000
22984,2024/02/24,1110,2,3,2,1,8000
22985,2024/02/24,1260,3,2,2,2,85000
22986,2024/02/24,2872,9,1,3,1,12000
22987,2024/02/24,714,9,1,2,2,12000
22988,2024/02/24,481,7,4,1,2,25000
22989,2024/02/24,68,5,2,1,3,35000
22990,2024/02/24,475,8,2,1,2,4500
22991,2024/02/24,683,5,1,1,2,35000
22992,2024/02/24,2428,7,3,1,3,25000
22993,2024/02/24,1659,4,4,3,1,55000
22994,2024/02/24,441,7,4,3,1,25000
22995,2024/02/24,1112,1,1,3,1,2500
22996,2024/02/24,522,5,1,3,2,35000
22997,2024/02/24,514,2,4,2,3,8000
22998,2024/02/24,3127,5,4,2,2,35000
22999,2024/02/24,1986,7,3,3,2,25000
23000,2024/02/24,2546,6,3,1,2,120000
23001,2024/02/24,2804,8,2,1,1,4500
23002,2024/02/24,676,9,3,3,3,12000
23003,2024/02/24,1797,4,2,2,2,55000
23004,2024/02/24,1878,1,2,1,3,2500
23005,2024/02/24,2263,1,3,1,2,2500
23006,2024/02/24,557,2,3,2,1,8000
23007,2024/02/25,3115,3,3,3,2,85000
23008,2024/02/25,118,5,2,1,2,35000
23009,2024/02/25,497,8,2,2,3,4500
23010,2024/02/25,711,4,4,1,1,55000
23011,2024/02/25,1692,4,2,2,1,55000
23012,2024/02/25,2142,2,2,3,2,8000
23013,2024/02/25,3127,5,1,2,1,35000
23014,2024/02/25,2326,1,1,1,1,2500
23015,2024/02/25,2854,6,1,1,1,120000
23016,2024/02/25,753,3,4,1,1,85000
23017,2024/02/25,3000,3,2,2,2,85000
23018,2024/02/25,1090,7,2,3,1,25000
23019,2024/02/25,766,9,1,2,1,12000
23020,2024/02/25,1600,8,2,1,3,4500
23021,2024/02/25,1738,2,3,3,2,8000
23022,2024/02/25,11,5,3,1,2,35000
23023,2024/02/25,1647,2,3,2,1,8000
23024,2024/02/25,2575,7,4,2,2,25000
23025,2024/02/25,2012,8,2,1,3,4500
23026,2024/02/25,1258,8,2,3,2,4500
23027,2024/02/25,2210,3,3,3,1,85000
23028,2024/02/25,2799,6,4,1,2,120000
23029,2024/02/25,59,9,1,1,1,12000
23030,2024/02/25,69,7,2,1,2,25000
23031,2024/02/25,885,1,3,1,1,2500
23032,2024/02/25,1770,6,1,3,3,120000
23033,2024/02/25,726,6,3,2,1,120000
23034,2024/02/25,1080,4,2,1,3,55000
23035,2024/02/25,2021,3,3,3,1,85000
23036,2024/02/25,2448,7,2,2,3,25000
23037,2024/02/25,417,8,1,3,1,4500
23038,2024/02/25,1759,3,2,2,1,85000
23039,2024/02/25,878,1,4,2,2,2500
23040,2024/02/25,1139,1,1,1,3,2500
23041,2024/02/25,408,7,3,1,2,25000
23042,2024/02/25,1224,6,3,3,1,120000
23043,2024/02/26,15,2,2,2,1,8000
23044,2024/02/26,3028,9,3,2,1,12000
23045,2024/02/26,2500,8,1,1,2,4500
23046,2024/02/26,2600,9,2,1,2,12000
23047,2024/02/26,1739,9,3,2,2,12000
23048,2024/02/26,2966,9,4,1,3,12000
23049,2024/02/26,1426,9,2,1,1,12000
23050,2024/02/26,317,4,1,2,3,55000
23051,2024/02/26,2380,8,1,1,1,4500
23052,2024/02/26,440,8,2,1,1,4500
23053,2024/02/26,2084,2,1,2,2,8000
23054,2024/02/26,2615,5,1,2,1,35000
23055,2024/02/26,2940,5,2,1,2,35000
23056,2024/02/26,1531,5,1,2,1,35000
23057,2024/02/26,2058,3,3,1,1,85000
23058,2024/02/26,2204,7,2,1,1,25000
23059,2024/02/26,3019,9,2,1,2,12000
23060,2024/02/26,1031,6,4,2,1,120000
23061,2024/02/26,2124,6,4,2,3,120000
23062,2024/02/26,1052,4,2,1,3,55000
23063,2024/02/26,1207,4,1,1,1,55000
23064,2024/02/26,649,7,3,2,1,25000
23065,2024/02/26,1074,3,2,3,1,85000
23066,2024/02/26,2363,2,4,1,1,8000
23067,2024/02/26,2262,7,2,2,2,25000
23068,2024/02/26,87,4,1,3,1,55000
23069,2024/02/26,1214,8,3,3,2,4500
23070,2024/02/26,2651,7,4,2,1,25000
23071,2024/02/26,297,8,3,3,1,4500
23072,2024/02/26,1520,4,4,2,2,55000
23073,2024/02/26,2409,7,2,2,1,25000
23074,2024/02/26,3120,5,4,2,2,35000
23075,2024/02/26,2026,6,1,2,1,120000
23076,2024/02/26,2184,6,4,2,1,120000
23077,2024/02/26,2000,1,3,2,2,2500
23078,2024/02/26,2655,1,4,2,2,2500
23079,2024/02/26,1148,1,4,1,1,2500
23080,2024/02/26,653,4,2,3,2,55000
23081,2024/02/26,1873,7,3,1,1,25000
23082,2024/02/26,786,9,1,3,2,12000
23083,2024/02/26,3108,7,1,1,2,25000
23084,2024/02/26,324,3,1,1,2,85000
23085,2024/02/26,2371,8,3,2,1,4500
23086,2024/02/27,761,1,4,3,1,2500
23087,2024/02/27,2412,3,1,2,1,85000
23088,2024/02/27,3057,7,2,1,1,25000
